Invoice No,Invoice Date,Customer Code,Customer Name,Customer Type,Region,State,City,Product Code,Product Name,Category,Brand,Quantity,Unit Price,Payment Status,Payment Mode,Sales Person,Gross Sales,Discount %,Discount Amount,Tax %,Tax Amount,Net Sales,Cost,Profit
INV00000366,2024-05-20,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000037,Canvas 200 GSM,Cotton Fabric,Alok,35,115.63,Paid,RTGS,Manish Kumar,4047.05,5,202.35,18,692.05,4536.74,3500,344.7
INV00000367,2024-08-15,CUST000002,Global Creation & Co.,Wholesale,West,Madhya Pradesh,Mumbai,PROD000037,Canvas 200 GSM,Cotton Fabric,Alok,463,115.63,Pending,Cash,Neha Joshi,53536.69,15,8030.5,18,8191.11,53697.3,46300,-793.81
INV00000368,2024-01-02,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000023,Lycra 120 GSM,Linen,Garden,354,746.96,Pending,Cheque,Priya Verma,264423.84,15,39663.58,18,40456.85,265217.11,211692,13068.26
INV00000369,2024-01-14,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000045,Ribstop 240 GSM,Cotton Fabric,Garden,216,599.84,Paid,Cheque,Priya Verma,129565.44,10,12956.54,18,20989.6,137598.5,99576,17032.9
INV00000370,2024-12-08,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000023,Lycra 120 GSM,Linen,Garden,187,746.96,Pending,Cash,Anjali Gupta,139681.52,0,0.0,18,25142.67,164824.19,111826,27855.52
INV00000371,2025-11-24,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000008,Voile 160 GSM,Cotton Fabric,Reliance,241,622.3,Paid,UPI,Karan Singh,149974.3,5,7498.72,18,25645.61,168121.19,113029,29446.58
INV00000372,2024-08-22,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000044,Twill 140 GSM,Cotton Yarn,Reliance,228,322.71,Overdue,Cheque,Karan Singh,73577.88,5,3678.89,18,12581.82,82480.8,61788,8110.99
INV00000373,2025-09-19,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000025,Drill 200 GSM,Linen,Alok,11,380.73,Pending,Cash,Rohit Sharma,4188.03,15,628.2,18,640.77,4200.59,3124,435.83
INV00000374,2024-12-03,CUST000001,Krishna Textiles Ltd,Retail,South,Rajasthan,Ahmedabad,PROD000003,Twill 350 GSM,Cotton Yarn,Trident,217,212.81,Overdue,NEFT,Rohit Sharma,46179.77,5,2308.99,18,7896.74,51767.52,40145,3725.78
INV00000375,2024-01-06,CUST000002,Global Creation & Co.,Wholesale,West,Madhya Pradesh,Mumbai,PROD000039,Corduroy 240 GSM,Cotton Yarn,Raymond,355,626.27,Overdue,Cheque,Amit Shah,222325.85,0,0.0,18,40018.65,262344.5,174305,48020.85
INV00000376,2024-01-05,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000018,Ribstop 180 GSM,Technical Textile,Welspun,197,257.91,Overdue,Cash,Priya Verma,50808.27,0,0.0,18,9145.49,59953.76,38218,12590.27
INV00000377,2024-08-23,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000021,Drill 280 GSM,Cotton Yarn,Welspun,213,132.1,Paid,RTGS,Rohit Sharma,28137.3,15,4220.6,18,4305.01,28221.71,20874,3042.7
INV00000378,2024-08-20,CUST000019,Krishna Garments Pvt Ltd,Online,East,Madhya Pradesh,Udaipur,PROD000016,Corduroy 100 GSM,Cotton Yarn,Alok,132,195.22,Pending,RTGS,Karan Singh,25769.04,0,0.0,18,4638.43,30407.47,19932,5837.04
INV00000379,2024-08-04,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000043,Voile 240 GSM,Polyester,Raymond,477,232.56,Paid,NEFT,Karan Singh,110931.12,5,5546.56,18,18969.22,124353.79,93969,11415.56
INV00000380,2024-06-07,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000010,Voile 140 GSM,Silk,Alok,474,438.55,Pending,UPI,Karan Singh,207872.7,0,0.0,18,37417.09,245289.79,166848,41024.7
INV00000381,2024-04-18,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000050,Voile 140 GSM,Denim,Welspun,58,187.55,Paid,Cheque,Anjali Gupta,10877.9,0,0.0,18,1958.02,12835.92,8294,2583.9
INV00000382,2024-05-17,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000027,Voile 320 GSM,Technical Textile,Vardhman,320,574.75,Overdue,Cash,Anjali Gupta,183920.0,15,27588.0,18,28139.76,184471.76,150400,5932.0
INV00000383,2024-03-18,CUST000011,Prime Weaving Ltd,Wholesale,East,Uttar Pradesh,Kanpur,PROD000030,Twill 120 GSM,Denim,Vardhman,383,424.66,Pending,Cash,Vikas Jain,162644.78,5,8132.24,18,27812.26,182324.8,136348,18164.54
INV00000384,2025-10-14,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000015,Voile 100 GSM,Cotton Fabric,Welspun,325,456.19,Pending,Cheque,Anjali Gupta,148261.75,10,14826.18,18,24018.4,157453.98,112125,21310.58
INV00000385,2025-06-07,CUST000019,Krishna Garments Pvt Ltd,Online,East,Madhya Pradesh,Udaipur,PROD000049,Satin 180 GSM,Cotton Yarn,Garden,248,540.47,Overdue,Cash,Priya Verma,134036.56,0,0.0,18,24126.58,158163.14,110112,23924.56
INV00000386,2025-03-21,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000026,Canvas 180 GSM,Cotton Yarn,Reliance,231,617.27,Pending,Cash,Anjali Gupta,142589.37,15,21388.41,18,21816.17,143017.14,119427,1773.96
INV00000387,2024-05-27,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000049,Satin 180 GSM,Cotton Yarn,Garden,466,540.47,Overdue,Cash,Priya Verma,251859.02,10,25185.9,18,40801.16,267474.28,206904,19769.12
INV00000388,2024-02-11,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000030,Twill 120 GSM,Denim,Vardhman,222,424.66,Paid,NEFT,Priya Verma,94274.52,0,0.0,18,16969.41,111243.93,79032,15242.52
INV00000389,2025-05-23,CUST000008,Modern Apparels & Co.,Distributor,West,Punjab,Chennai,PROD000015,Voile 100 GSM,Cotton Fabric,Welspun,412,456.19,Overdue,UPI,Priya Verma,187950.28,10,18795.03,18,30447.95,199603.2,142140,27015.25
INV00000390,2024-09-15,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000004,Corduroy 140 GSM,Silk,Raymond,399,321.0,Overdue,RTGS,Priya Verma,128079.0,15,19211.85,18,19596.09,128463.24,92967,15900.15
INV00000391,2025-11-05,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000015,Voile 100 GSM,Cotton Fabric,Welspun,180,456.19,Paid,RTGS,Rahul Mehta,82114.2,5,4105.71,18,14041.53,92050.02,62100,15908.49
INV00000392,2024-03-18,CUST000014,Sunrise Fabrics & Co.,Exporter,South,Uttar Pradesh,Surat,PROD000037,Canvas 200 GSM,Cotton Fabric,Alok,101,115.63,Paid,Cash,Rohit Sharma,11678.63,0,0.0,18,2102.15,13780.78,10100,1578.63
INV00000393,2025-06-13,CUST000019,Krishna Garments Pvt Ltd,Online,East,Madhya Pradesh,Udaipur,PROD000013,Twill 140 GSM,Linen,Welspun,474,193.63,Pending,NEFT,Sneha Patel,91780.62,10,9178.06,18,14868.46,97471.02,68730,13872.56
INV00000394,2025-04-08,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000048,Twill 100 GSM,Linen,Vardhman,347,588.08,Paid,NEFT,Amit Shah,204063.76,0,0.0,18,36731.48,240795.24,153374,50689.76
INV00000395,2025-04-10,CUST000009,Krishna Garments Pvt Ltd,Wholesale,East,Gujarat,Rajkot,PROD000019,Denim 180 GSM,Linen,Vardhman,363,568.96,Pending,UPI,Karan Singh,206532.48,15,30979.87,18,31599.47,207152.08,162987,12565.61
INV00000396,2025-04-15,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000011,Satin 120 GSM,Viscose,Reliance,165,756.61,Paid,UPI,Neha Joshi,124840.65,15,18726.1,18,19100.62,125215.17,89265,16849.55
INV00000397,2025-06-23,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000016,Corduroy 100 GSM,Cotton Yarn,Alok,245,195.22,Overdue,UPI,Anjali Gupta,47828.9,5,2391.45,18,8178.74,53616.2,36995,8442.46
INV00000398,2024-02-10,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000029,Canvas 160 GSM,Technical Textile,Trident,104,246.12,Paid,Cash,Neha Joshi,25596.48,5,1279.82,18,4377.0,28693.65,19240,5076.66
INV00000399,2024-05-22,CUST000001,Krishna Textiles Ltd,Retail,South,Rajasthan,Ahmedabad,PROD000008,Voile 160 GSM,Cotton Fabric,Reliance,84,622.3,Pending,UPI,Manish Kumar,52273.2,10,5227.32,18,8468.26,55514.14,39396,7649.88
INV00000400,2024-12-08,CUST000009,Krishna Garments Pvt Ltd,Wholesale,East,Gujarat,Rajkot,PROD000041,Drill 120 GSM,Silk,Welspun,155,139.65,Paid,Cheque,Sneha Patel,21645.75,5,1082.29,18,3701.42,24264.89,17670,2893.46
INV00000401,2024-04-23,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000049,Satin 180 GSM,Cotton Yarn,Garden,200,540.47,Pending,UPI,Karan Singh,108094.0,5,5404.7,18,18484.07,121173.37,88800,13889.3
INV00000402,2025-07-16,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000048,Twill 100 GSM,Linen,Vardhman,161,588.08,Paid,Cash,Karan Singh,94680.88,0,0.0,18,17042.56,111723.44,71162,23518.88
INV00000403,2025-04-04,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000030,Twill 120 GSM,Denim,Vardhman,355,424.66,Overdue,UPI,Amit Shah,150754.3,10,15075.43,18,24422.2,160101.07,126380,9298.87
INV00000404,2025-03-18,CUST000001,Krishna Textiles Ltd,Retail,South,Rajasthan,Ahmedabad,PROD000037,Canvas 200 GSM,Cotton Fabric,Alok,174,115.63,Pending,NEFT,Amit Shah,20119.62,5,1005.98,18,3440.46,22554.09,17400,1713.64
INV00000405,2025-05-24,CUST000019,Krishna Garments Pvt Ltd,Online,East,Madhya Pradesh,Udaipur,PROD000017,Ribstop 320 GSM,Polyester,Arvind,457,787.49,Overdue,Cheque,Rohit Sharma,359882.93,15,53982.44,18,55062.09,360962.58,262318,43582.49
INV00000406,2025-10-18,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000021,Drill 280 GSM,Cotton Yarn,Welspun,334,132.1,Pending,UPI,Vikas Jain,44121.4,0,0.0,18,7941.85,52063.25,32732,11389.4
INV00000407,2025-10-06,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000043,Voile 240 GSM,Polyester,Raymond,80,232.56,Pending,UPI,Anjali Gupta,18604.8,0,0.0,18,3348.86,21953.66,15760,2844.8
INV00000408,2024-04-23,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000044,Twill 140 GSM,Cotton Yarn,Reliance,118,322.71,Pending,NEFT,Neha Joshi,38079.78,15,5711.97,18,5826.21,38194.02,31978,389.81
INV00000409,2024-05-21,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000049,Satin 180 GSM,Cotton Yarn,Garden,142,540.47,Overdue,NEFT,Sneha Patel,76746.74,0,0.0,18,13814.41,90561.15,63048,13698.74
INV00000410,2025-08-06,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000022,Ribstop 280 GSM,Cotton Yarn,Welspun,435,410.93,Paid,Cheque,Karan Singh,178754.55,0,0.0,18,32175.82,210930.37,146595,32159.55
INV00000411,2025-09-14,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000015,Voile 100 GSM,Cotton Fabric,Welspun,363,456.19,Overdue,UPI,Sneha Patel,165596.97,5,8279.85,18,28317.08,185634.2,125235,32082.12
INV00000412,2024-09-23,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000015,Voile 100 GSM,Cotton Fabric,Welspun,437,456.19,Pending,RTGS,Sneha Patel,199355.03,15,29903.25,18,30501.32,199953.1,150765,18686.78
INV00000413,2025-11-07,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000045,Ribstop 240 GSM,Cotton Fabric,Garden,151,599.84,Pending,Cash,Amit Shah,90575.84,5,4528.79,18,15488.47,101535.52,69611,16436.05
INV00000414,2025-12-30,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000032,Voile 120 GSM,Linen,Reliance,42,613.76,Pending,UPI,Sneha Patel,25777.92,5,1288.9,18,4408.02,28897.05,18522,5967.02
INV00000415,2024-03-13,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000013,Twill 140 GSM,Linen,Welspun,70,193.63,Paid,Cheque,Amit Shah,13554.1,10,1355.41,18,2195.76,14394.45,10150,2048.69
INV00000416,2024-06-08,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000021,Drill 280 GSM,Cotton Yarn,Welspun,355,132.1,Overdue,RTGS,Neha Joshi,46895.5,5,2344.78,18,8019.13,52569.86,34790,9760.72
INV00000417,2025-04-03,CUST000011,Prime Weaving Ltd,Wholesale,East,Uttar Pradesh,Kanpur,PROD000009,Satin 320 GSM,Polyester,Arvind,318,700.76,Paid,Cheque,Neha Joshi,222841.68,15,33426.25,18,34094.78,223510.21,160908,28507.43
INV00000418,2025-06-21,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000017,Ribstop 320 GSM,Polyester,Arvind,57,787.49,Overdue,NEFT,Neha Joshi,44886.93,15,6733.04,18,6867.7,45021.59,32718,5435.89
INV00000419,2024-09-10,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000038,Twill 100 GSM,Cotton Fabric,Trident,152,566.57,Overdue,RTGS,Manish Kumar,86118.64,5,4305.93,18,14726.29,96539.0,66880,14932.71
INV00000420,2025-10-21,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000027,Voile 320 GSM,Technical Textile,Vardhman,253,574.75,Paid,UPI,Manish Kumar,145411.75,15,21811.76,18,22248.0,145847.99,118910,4689.99
INV00000421,2025-06-27,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000010,Voile 140 GSM,Silk,Alok,407,438.55,Paid,Cash,Anjali Gupta,178489.85,5,8924.49,18,30521.76,200087.12,143264,26301.36
INV00000422,2024-03-16,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000005,Canvas 200 GSM,Viscose,Welspun,441,250.29,Paid,RTGS,Vikas Jain,110377.89,15,16556.68,18,16887.82,110709.02,93933,-111.79
INV00000423,2024-01-13,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000042,Voile 180 GSM,Technical Textile,Garden,416,355.46,Pending,UPI,Manish Kumar,147871.36,5,7393.57,18,25286.0,165763.79,125632,14845.79
INV00000424,2025-01-31,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000048,Twill 100 GSM,Linen,Vardhman,109,588.08,Paid,Cheque,Priya Verma,64100.72,10,6410.07,18,10384.32,68074.96,48178,9512.65
INV00000425,2024-05-01,CUST000002,Global Creation & Co.,Wholesale,West,Madhya Pradesh,Mumbai,PROD000031,Satin 120 GSM,Silk,Vardhman,344,634.54,Overdue,NEFT,Neha Joshi,218281.76,0,0.0,18,39290.72,257572.48,162712,55569.76
INV00000426,2024-03-13,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000014,Oxford 240 GSM,Technical Textile,Welspun,176,752.59,Pending,Cash,Sneha Patel,132455.84,10,13245.58,18,21457.85,140668.1,98208,21002.26
INV00000427,2025-04-23,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000041,Drill 120 GSM,Silk,Welspun,282,139.65,Overdue,NEFT,Rahul Mehta,39381.3,15,5907.2,18,6025.34,39499.44,32148,1326.11
INV00000428,2025-12-27,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000008,Voile 160 GSM,Cotton Fabric,Reliance,459,622.3,Paid,NEFT,Sneha Patel,285635.7,0,0.0,18,51414.43,337050.13,215271,70364.7
INV00000429,2024-03-08,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000040,Lycra 320 GSM,Technical Textile,Trident,424,667.35,Paid,UPI,Rahul Mehta,282956.4,15,42443.46,18,43292.33,283805.27,227688,12824.94
INV00000430,2024-08-29,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000023,Lycra 120 GSM,Linen,Garden,33,746.96,Overdue,Cheque,Karan Singh,24649.68,0,0.0,18,4436.94,29086.62,19734,4915.68
INV00000431,2024-01-06,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000015,Voile 100 GSM,Cotton Fabric,Welspun,371,456.19,Paid,Cheque,Anjali Gupta,169246.49,15,25386.97,18,25894.71,169754.23,127995,15864.52
INV00000432,2025-07-12,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000004,Corduroy 140 GSM,Silk,Raymond,214,321.0,Paid,RTGS,Rohit Sharma,68694.0,0,0.0,18,12364.92,81058.92,49862,18832.0
INV00000433,2024-04-29,CUST000013,Shree Fabrics Ltd,Exporter,South,Madhya Pradesh,Nagpur,PROD000040,Lycra 320 GSM,Technical Textile,Trident,313,667.35,Pending,Cheque,Karan Singh,208880.55,15,31332.08,18,31958.72,209507.19,168081,9467.47
INV00000434,2024-01-17,CUST000009,Krishna Garments Pvt Ltd,Wholesale,East,Gujarat,Rajkot,PROD000031,Satin 120 GSM,Silk,Vardhman,343,634.54,Paid,Cash,Neha Joshi,217647.22,10,21764.72,18,35258.85,231141.35,162239,33643.5
INV00000435,2025-11-25,CUST000010,Sai Garments Ltd,Online,East,Delhi,Bengaluru,PROD000002,Ribstop 160 GSM,Cotton Yarn,Garden,410,173.1,Paid,Cash,Manish Kumar,70971.0,10,7097.1,18,11497.3,75371.2,50840,13033.9
INV00000436,2025-11-11,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000022,Ribstop 280 GSM,Cotton Yarn,Welspun,97,410.93,Paid,Cheque,Sneha Patel,39860.21,5,1993.01,18,6816.1,44683.3,32689,5178.2
INV00000437,2025-09-14,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000002,Ribstop 160 GSM,Cotton Yarn,Garden,362,173.1,Paid,UPI,Sneha Patel,62662.2,0,0.0,18,11279.2,73941.4,44888,17774.2
INV00000438,2024-05-07,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000006,Canvas 240 GSM,Technical Textile,Vardhman,170,172.02,Pending,RTGS,Sneha Patel,29243.4,10,2924.34,18,4737.43,31056.49,22440,3879.06
INV00000439,2025-03-06,CUST000005,Global Exports Pvt Ltd,Online,East,Madhya Pradesh,Indore,PROD000025,Drill 200 GSM,Linen,Alok,279,380.73,Pending,Cheque,Rahul Mehta,106223.67,5,5311.18,18,18164.25,119076.73,79236,21676.49
INV00000440,2025-04-01,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000030,Twill 120 GSM,Denim,Vardhman,434,424.66,Paid,NEFT,Amit Shah,184302.44,15,27645.37,18,28198.27,184855.35,154504,2153.07
INV00000441,2024-08-07,CUST000014,Sunrise Fabrics & Co.,Exporter,South,Uttar Pradesh,Surat,PROD000004,Corduroy 140 GSM,Silk,Raymond,333,321.0,Overdue,Cheque,Priya Verma,106893.0,0,0.0,18,19240.74,126133.74,77589,29304.0
INV00000442,2025-06-08,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000017,Ribstop 320 GSM,Polyester,Arvind,90,787.49,Overdue,NEFT,Anjali Gupta,70874.1,15,10631.12,18,10843.74,71086.72,51660,8582.99
INV00000443,2024-07-09,CUST000018,Prime Weaving & Co.,Exporter,South,Telangana,Udaipur,PROD000043,Voile 240 GSM,Polyester,Raymond,126,232.56,Paid,RTGS,Priya Verma,29302.56,10,2930.26,18,4747.01,31119.32,24822,1550.3
INV00000444,2025-03-12,CUST000010,Sai Garments Ltd,Online,East,Delhi,Bengaluru,PROD000029,Canvas 160 GSM,Technical Textile,Trident,368,246.12,Overdue,UPI,Rahul Mehta,90572.16,10,9057.22,18,14672.69,96187.63,68080,13434.94
INV00000445,2024-06-16,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000020,Denim 100 GSM,Silk,Garden,96,787.32,Overdue,NEFT,Anjali Gupta,75582.72,5,3779.14,18,12924.65,84728.23,57408,14395.58
INV00000446,2025-05-16,CUST000008,Modern Apparels & Co.,Distributor,West,Punjab,Chennai,PROD000042,Voile 180 GSM,Technical Textile,Garden,25,355.46,Paid,Cheque,Manish Kumar,8886.5,15,1332.98,18,1359.63,8913.16,7550,3.52
INV00000447,2024-05-18,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000015,Voile 100 GSM,Cotton Fabric,Welspun,233,456.19,Paid,NEFT,Rohit Sharma,106292.27,0,0.0,18,19132.61,125424.88,80385,25907.27
INV00000448,2024-05-07,CUST000019,Krishna Garments Pvt Ltd,Online,East,Madhya Pradesh,Udaipur,PROD000021,Drill 280 GSM,Cotton Yarn,Welspun,293,132.1,Paid,NEFT,Karan Singh,38705.3,0,0.0,18,6966.95,45672.25,28714,9991.3
INV00000449,2025-10-10,CUST000017,Om Textiles LLP,Wholesale,North,Karnataka,New Delhi,PROD000026,Canvas 180 GSM,Cotton Yarn,Reliance,422,617.27,Paid,RTGS,Neha Joshi,260487.94,0,0.0,18,46887.83,307375.77,218174,42313.94
INV00000450,2024-01-17,CUST000002,Global Creation & Co.,Wholesale,West,Madhya Pradesh,Mumbai,PROD000017,Ribstop 320 GSM,Polyester,Arvind,476,787.49,Pending,Cash,Rahul Mehta,374845.24,5,18742.26,18,64098.54,420201.51,273224,82878.98
INV00000451,2024-12-29,CUST000016,Krishna Traders Pvt Ltd,Wholesale,South,Punjab,Chennai,PROD000048,Twill 100 GSM,Linen,Vardhman,133,588.08,Pending,UPI,Amit Shah,78214.64,10,7821.46,18,12670.77,83063.95,58786,11607.18
INV00000452,2024-08-18,CUST000002,Global Creation & Co.,Wholesale,West,Madhya Pradesh,Mumbai,PROD000012,Poplin 100 GSM,Cotton Fabric,Reliance,134,206.96,Pending,UPI,Rohit Sharma,27732.64,0,0.0,18,4991.88,32724.52,21976,5756.64
INV00000453,2025-05-03,CUST000003,Sunrise Creation LLP,Distributor,East,Uttar Pradesh,Nagpur,PROD000005,Canvas 200 GSM,Viscose,Welspun,325,250.29,Paid,RTGS,Sneha Patel,81344.25,5,4067.21,18,13909.87,91186.9,69225,8052.04
INV00000454,2025-02-25,CUST000002,Global Creation & Co.,Wholesale,West,Madhya Pradesh,Mumbai,PROD000043,Voile 240 GSM,Polyester,Raymond,109,232.56,Paid,UPI,Manish Kumar,25349.04,0,0.0,18,4562.83,29911.87,21473,3876.04
INV00000455,2024-05-09,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000021,Drill 280 GSM,Cotton Yarn,Welspun,42,132.1,Paid,UPI,Anjali Gupta,5548.2,0,0.0,18,998.68,6546.88,4116,1432.2
INV00000456,2024-02-01,CUST000015,Krishna Weaving LLP,Distributor,Central,Uttar Pradesh,Chennai,PROD000025,Drill 200 GSM,Linen,Alok,329,380.73,Pending,NEFT,Sneha Patel,125260.17,15,18789.03,18,19164.81,125635.95,93436,13035.14
INV00000457,2025-10-11,CUST000014,Sunrise Fabrics & Co.,Exporter,South,Uttar Pradesh,Surat,PROD000031,Satin 120 GSM,Silk,Vardhman,131,634.54,Overdue,Cheque,Sneha Patel,83124.74,15,12468.71,18,12718.09,83374.11,61963,8693.03
INV00000458,2025-01-03,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000029,Canvas 160 GSM,Technical Textile,Trident,134,246.12,Overdue,UPI,Manish Kumar,32980.08,10,3298.01,18,5342.77,35024.84,24790,4892.07
INV00000459,2025-06-05,CUST000001,Krishna Textiles Ltd,Retail,South,Rajasthan,Ahmedabad,PROD000028,Satin 240 GSM,Viscose,Raymond,232,390.55,Overdue,Cheque,Priya Verma,90607.6,0,0.0,18,16309.37,106916.97,77488,13119.6
INV00000460,2024-10-18,CUST000020,Global Traders & Co.,Retail,East,Tamil Nadu,Mysuru,PROD000049,Satin 180 GSM,Cotton Yarn,Garden,10,540.47,Overdue,NEFT,Rahul Mehta,5404.7,5,270.24,18,924.2,6058.67,4440,694.47
INV00000461,2024-02-05,CUST000012,Mahalaxmi Industries LLP,Exporter,North,Madhya Pradesh,Mysuru,PROD000014,Oxford 240 GSM,Technical Textile,Welspun,227,752.59,Pending,Cash,Anjali Gupta,170837.93,0,0.0,18,30750.83,201588.76,126666,44171.93
INV00000462,2024-06-22,CUST000004,Global Weaving Ltd,Distributor,East,Delhi,Ahmedabad,PROD000040,Lycra 320 GSM,Technical Textile,Trident,144,667.35,Paid,Cheque,Vikas Jain,96098.4,10,9609.84,18,15567.94,102056.5,77328,9160.56
INV00000463,2024-08-08,CUST000014,Sunrise Fabrics & Co.,Exporter,South,Uttar Pradesh,Surat,PROD000032,Voile 120 GSM,Linen,Reliance,487,613.76,Paid,Cash,Priya Verma,298901.12,5,14945.06,18,51112.09,335068.16,214767,69189.06
INV00000464,2024-09-26,CUST000007,Global Textiles Ltd,Retail,South,Delhi,Nagpur,PROD000004,Corduroy 140 GSM,Silk,Raymond,306,321.0,Pending,UPI,Neha Joshi,98226.0,10,9822.6,18,15912.61,104316.01,71298,17105.4
INV00000465,2024-03-12,CUST000006,Krishna Garments & Co.,Distributor,South,Uttar Pradesh,New Delhi,PROD000050,Voile 140 GSM,Denim,Welspun,236,187.55,Paid,Cheque,Amit Shah,44261.8,15,6639.27,18,6772.06,44394.59,33748,3874.53
